,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,Wind SpeedKm/h,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Weekday_0,Weekday_1,Weekday_2,Weekday_3,Weekday_4,Weekday_5,Weekday_6,Hour_0,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Power consumption
2015/1/2 10:51,-2.9865845122312966,-0.5370782046010305,1.8993880876989522,0.707601443091939,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,158.76
2015/1/2 11:51,-3.0661293216424808,-0.5370782046010305,2.0315918866014857,0.6654723875044662,0.01824678997106137,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,162.48
2015/1/2 12:51,-3.161583092935902,-0.5370782046010305,2.1637956855040192,0.6233433319170174,0.01824678997106137,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,162.34
2015/1/2 13:51,-3.161583092935902,-0.5370782046010305,2.1637956855040192,0.707601443091939,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,154.31
2015/1/2 14:51,-3.0661293216424808,-0.5370782046010305,2.0315918866014857,0.8339886098543331,0.01824678997106137,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,146.1
2015/1/2 15:51,-2.8911307409378755,-0.5370782046010305,1.7671842887964186,0.9603757766167272,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,142.01
2015/1/2 16:51,-2.5411335795286645,-0.457994720341958,1.370572892088818,1.002504832204176,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,135.36
2015/1/2 17:51,-2.270681227530638,-0.5370782046010305,0.9739614953812175,0.8971821932355182,0.01145030128609993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,140.34
2015/1/2 18:51,-2.0161378374148486,-0.8850455353409492,0.35701043383606096,0.6444078597107538,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,140.13
2015/1/2 19:51,-1.5706869047122165,-0.8059620510818767,0.09260283603099387,0.41269805397970183,0.032217350045704314,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,143.94
2015/1/2 20:51,-1.4752331334187954,-0.979945716451836,-0.127736828806562,0.2652463594235713,0.032217350045704314,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,140.29
2015/1/2 21:51,-1.3002345527141899,-1.0748458975627229,-0.25994062770909554,0.28631088721730763,0.01145030128609993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,138.02
2015/1/2 22:51,-1.3002345527141899,-1.1539293818217953,-0.30400856067660675,0.34950447059849277,0.032217350045704314,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,138.29
2015/1/2 23:51,-1.395688324007611,-1.0748458975627229,-0.21587269474158438,0.3916335261859655,0.039391421435385834,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,132.75
2015/1/3 0:51,-1.5706869047122165,-0.979945716451836,-0.03960096287153966,0.5180206929483596,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,131.95
2015/1/3 1:51,-1.7456854854168218,-0.8059620510818767,0.2248066349335274,0.6865369152982026,0.01824678997106137,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132.02
2015/1/3 2:51,-2.0161378374148486,-0.7110618699709896,0.5332821657061056,0.8129240820605967,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132.83
2015/1/3 3:51,-2.191136418119454,-0.5370782046010305,0.885825629446195,0.9603757766167272,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132.51
2015/1/3 4:51,-2.270681227530638,-0.5370782046010305,0.9739614953812175,0.9814403044104396,0.05336198151002878,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135.39
2015/1/3 5:51,-2.366134998824059,-0.457994720341958,1.150233227251262,1.0867629433790975,0.039391421435385834,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,136.2
2015/1/3 6:51,-2.366134998824059,-0.457994720341958,1.150233227251262,1.2131501101414917,0.032217350045704314,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,145.97
2015/1/3 7:51,-2.5411335795286645,-0.36309453923107116,1.5027766909913516,1.234214637935228,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,141.48
2015/1/3 8:51,-2.6365873508220856,-0.36309453923107116,1.6349804898938851,1.297408221316413,0.032217350045704314,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139.47
2015/1/3 9:51,-2.71613216023327,-0.36309453923107116,1.7671842887964186,1.402730860285071,0.039391421435385834,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139.6
2015/1/3 10:51,-2.8115859315266913,-0.36309453923107116,1.8993880876989522,1.4237953880788072,0.032217350045704314,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,139.31
2015/1/3 11:51,-2.8911307409378755,-0.457994720341958,1.855320154731441,1.4237953880788072,0.032217350045704314,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,139.14
2015/1/3 12:51,-2.8911307409378755,-0.457994720341958,1.855320154731441,1.46592444366628,0.039391421435385834,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,139.14
2015/1/3 13:51,-2.9865845122312966,-0.5370782046010305,1.8993880876989522,1.6133761382223866,0.032217350045704314,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,133.83
2015/1/3 14:51,-2.9865845122312966,-0.5370782046010305,1.8993880876989522,1.8872149995409113,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,124.35
2015/1/3 15:51,-2.5411335795286645,-0.457994720341958,1.370572892088818,2.0136021663033055,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,118.62
2015/1/3 16:51,-2.191136418119454,-0.457994720341958,0.9739614953812175,2.2242474442406213,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,118.59
2015/1/3 17:51,-1.920684066121427,-0.5370782046010305,0.621418031641128,2.2031829164468606,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,128.74
2015/1/3 18:51,-1.6661406760056374,-0.5370782046010305,0.35701043383606096,2.0767957496844907,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,125.42
2015/1/3 19:51,-1.5706869047122165,-0.7110618699709896,0.13667076899850505,1.8450859439534386,0.01824678997106137,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,128.93
2015/1/3 20:51,-1.4752331334187954,-0.8059620510818767,0.004466970095971511,1.697634249397332,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,133.4
2015/1/3 21:51,-1.3002345527141899,-0.8059620510818767,-0.08366889583905085,1.6765697216035955,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,126.47
2015/1/3 22:51,-1.2206897433030057,-0.8059620510818767,-0.127736828806562,1.7608278327785172,0.01145030128609993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,129.9
2015/1/3 23:51,-1.2206897433030057,-0.7110618699709896,-0.08366889583905085,1.8450859439534386,0.01145030128609993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,128.21
2015/1/4 0:51,-1.4752331334187954,-0.5370782046010305,0.2248066349335274,1.92934405512836,0.01145030128609993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,126.87
2015/1/4 1:51,-1.5706869047122165,-0.457994720341958,0.35701043383606096,2.0346666940970177,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130.8
2015/1/4 2:51,-1.7456854854168218,-0.5370782046010305,0.4451462997710833,2.1821183886531483,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130.01
2015/1/4 3:51,-1.841139256710243,-0.36309453923107116,0.7095538975761504,2.287441027621806,0.01145030128609993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,131.51
2015/1/4 4:51,-2.095682646826033,-0.28401105497199874,1.0620973613162397,2.3716991387967514,0.01145030128609993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,133.76
2015/1/4 5:51,-2.191136418119454,-0.28401105497199874,1.150233227251262,2.5402153611465947,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135.29
2015/1/4 6:51,-2.270681227530638,-0.28401105497199874,1.2824370261537956,2.624473472321492,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,143.39
2015/1/4 7:51,-2.366134998824059,-0.28401105497199874,1.370572892088818,2.6455380001152524,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139.36
2015/1/4 8:51,-2.5411335795286645,-0.28401105497199874,1.6349804898938851,2.72979611129015,0.01824678997106137,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,136.37
2015/1/4 9:51,-2.5411335795286645,-0.28401105497199874,1.6349804898938851,2.72979611129015,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,136.1
2015/1/4 10:51,-2.5411335795286645,-0.28401105497199874,1.6349804898938851,2.7087315834964376,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,132.5
2015/1/4 11:51,-2.6365873508220856,-0.28401105497199874,1.7671842887964186,2.6666025279089647,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,128.71
2015/1/4 12:51,-2.71613216023327,-0.36309453923107116,1.7671842887964186,2.7087315834964376,0.01145030128609993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,128.07
2015/1/4 13:51,-2.71613216023327,-0.36309453923107116,1.7671842887964186,2.8561832780525678,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,125.05
2015/1/4 14:51,-2.71613216023327,-0.28401105497199874,1.8993880876989522,3.0457640281961234,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,117.36
2015/1/4 15:51,-2.4615887701174803,-0.1891108738611118,1.6349804898938851,3.193215722752254,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,109.59
2015/1/4 16:51,-1.920684066121427,-0.28401105497199874,0.885825629446195,3.256409306133439,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,107.01
2015/1/4 17:51,-1.3002345527141899,-0.28401105497199874,0.31294250086854974,3.0668285559898836,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,115.41
2015/1/4 18:51,-1.1252359720095844,-0.28401105497199874,0.1807387019660162,2.8351187502588076,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,120.0
2015/1/4 19:51,-0.6797850393069524,-0.28401105497199874,-0.127736828806562,2.5402153611465947,0.01824678997106137,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,118.82
2015/1/4 20:51,-0.504786458602347,-0.457994720341958,-0.30400856067660675,2.4559572499716493,0.01824678997106137,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,118.83
2015/1/4 21:51,-0.32978787789774144,-0.457994720341958,-0.39214442661162907,2.350634611002991,0.01145030128609993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,113.18
2015/1/4 22:51,-0.32978787789774144,-0.457994720341958,-0.39214442661162907,2.392763666590464,0.01824678997106137,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,115.68
2015/1/4 23:51,-0.32978787789774144,-0.457994720341958,-0.39214442661162907,2.329570083209279,0.01145030128609993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,118.44
2015/1/5 0:51,-0.504786458602347,-0.457994720341958,-0.30400856067660675,2.3716991387967514,0.025420861360742886,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,116.95
2015/1/5 1:51,-1.0456911625984,-0.09421069275022491,0.2688745679010386,2.4138281943841764,0.01824678997106137,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,123.97
2015/1/5 2:51,-1.2206897433030057,-0.09421069275022491,0.4010783668035721,2.498086305559122,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112.51
2015/1/5 3:51,-1.3002345527141899,-0.09421069275022491,0.4892142327385945,2.4770217777654095,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,122.47
2015/1/5 4:51,-1.4752331334187954,-0.01512720849115247,0.7095538975761504,2.5402153611465947,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,119.72
2015/1/5 5:51,-1.5706869047122165,0.07977297261973441,0.9298935624137062,2.4770217777654095,0.01145030128609993,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,129.63
2015/1/5 6:51,-1.841139256710243,0.15885645687880687,1.326504959121307,2.498086305559122,0.01145030128609993,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132.2
2015/1/5 7:51,-1.7456854854168218,0.07977297261973441,1.106165294283751,2.392763666590464,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135.06
2015/1/5 8:51,-1.841139256710243,0.07977297261973441,1.1943011602187734,2.392763666590464,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,136.11
2015/1/5 9:51,-1.841139256710243,-0.01512720849115247,1.106165294283751,2.350634611002991,0.01145030128609993,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,134.31
2015/1/5 10:51,-1.920684066121427,-0.01512720849115247,1.1943011602187734,2.392763666590464,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,133.03
2015/1/5 11:51,-2.0161378374148486,-0.01512720849115247,1.2824370261537956,2.3716991387967514,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,130.4
2015/1/5 12:51,-2.095682646826033,-0.01512720849115247,1.4146408250563292,2.4138281943841764,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,125.99
2015/1/5 13:51,-2.191136418119454,0.07977297261973441,1.6790484228613962,2.4559572499716493,0.01824678997106137,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,126.82
2015/1/5 14:51,-2.191136418119454,-0.01512720849115247,1.5468446239588627,2.5823444167340672,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,117.86
2015/1/5 15:51,-1.7456854854168218,-0.01512720849115247,0.9739614953812175,2.8140542224650953,0.01145030128609993,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,111.47
2015/1/5 16:51,-1.395688324007611,0.07977297261973441,0.7536218305436615,2.8351187502588076,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,100.88
2015/1/5 17:51,-0.7752388106003736,-0.09421069275022491,0.09260283603099387,2.687667055702725,-0.009694330178224533,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,101.52
